chr7	0	100761	379	30356	100761	0.3012674	1.69612177596788
chr7	100761	154486	218	17936	53725	0.3338483	0.978753201092733
chr7	154486	207016	151	12920	52530	0.2459547	0.724394120834966
chr7	207016	315187	181	15368	108171	0.1420714	0.88301731072321
chr7	315187	368675	192	16111	53488	0.3012078	0.871974371096172
chr7	368675	422347	238	19166	53672	0.3570949	1.13858468679065
chr7	422347	478317	188	15386	55970	0.2748973	0.869939914528533
chr7	478317	532767	217	17952	54450	0.329697	1.02811382908387
chr7	532767	584180	205	16786	51413	0.3264933	1.00439587949712
chr7	584180	637620	217	18720	53440	0.3502994	1.03116077525622
chr7	637620	695707	198	17046	58087	0.2934564	0.904102748322513
chr7	695707	754637	234	18396	58930	0.312167	1.05901179840618
chr7	754637	812251	218	18471	57614	0.3205992	0.987406910073253
chr7	812251	872392	231	18406	60141	0.3060475	1.04131465865262
chr7	872392	928231	192	16666	55839	0.2984652	0.872533334294012
chr7	928231	986118	211	18733	57887	0.3236133	1.04673523098248
chr7	986118	1042556	233	18342	56438	0.3249938	1.13131753711365
chr7	1042556	1099100	228	18045	56544	0.319132	1.12356311364354
chr7	1099100	1153567	165	13959	54467	0.2562836	0.786842708818954
chr7	1153567	1216384	249	20223	62817	0.3219351	1.13047244746286
chr7	1216384	1276452	236	19455	60068	0.3238829	1.07506024919361
chr7	1276452	1331832	198	16357	55380	0.2953593	0.953145756917974
chr7	1331832	1387653	196	16680	55821	0.2988123	0.921325444699517
chr7	1387653	1442131	116	9915	54478	0.1820001	0.53664051697596
chr7	1442131	1495309	137	11333	53178	0.2131144	0.677199403414919
chr7	1495309	1547224	240	19118	51915	0.3682558	1.24357175071018
chr7	1547224	1603119	222	17711	55895	0.316862	1.08419858524155
chr7	1603119	1658600	216	18237	55481	0.3287071	0.990412993481921
chr7	1658600	1713641	220	18571	55041	0.337403	1.0317934467785
chr7	1713641	1766107	229	18474	52466	0.3521138	1.03933466230085
chr7	1766107	1822067	232	19613	55960	0.3504825	1.06009144558519
chr7	1822067	1890318	262	21410	68251	0.313695	1.17962051920038
chr7	1890318	1946217	199	17005	55899	0.3042094	0.959110256823054
chr7	1946217	1998011	184	15012	51794	0.2898405	0.889374691884461
chr7	1998011	2051442	190	16217	53431	0.3035129	0.8827146313707
chr7	2051442	2105464	211	17295	54022	0.3201473	0.966979455225159
chr7	2105464	2157226	234	17983	51762	0.347417	1.10916743139383
chr7	2157226	2210584	246	19668	53358	0.3686045	1.14280987839116
chr7	2210584	2264234	190	15628	53650	0.2912954	0.855296188230925
chr7	2264234	2323133	217	18635	58899	0.3163891	1.00808518740028
chr7	2323133	2392592	263	22323	69459	0.3213838	1.17781425299271
chr7	2392592	2451575	231	19390	58983	0.3287388	1.04766794309208
chr7	2451575	2513466	274	21966	61891	0.3549143	1.23386106005278
chr7	2513466	2566124	212	17855	52658	0.3390748	1.0652724379053
chr7	2566124	2626896	224	18709	60772	0.3078556	1.02450049463221
chr7	2626896	2681525	209	17294	54629	0.3165718	0.988909115489354
chr7	2681525	2741718	252	19467	60193	0.3234097	1.20469688716278
chr7	2741718	2800458	248	20358	58740	0.3465782	1.1125238631253
chr7	2800458	2854075	215	18004	53617	0.335789	0.969314102543213
chr7	2854075	2910242	225	18971	56167	0.3377606	1.00677711520028
chr7	2910242	2966515	201	16262	56273	0.2889841	0.91836274919153
chr7	2966515	3021371	202	16813	54856	0.3064934	0.905124432435407
chr7	3021371	3078064	234	19715	56693	0.3477502	1.04786122112008
chr7	3078064	3132461	211	17103	54397	0.3144107	0.944100438309319
chr7	3132461	3193350	241	19546	60889	0.3210104	1.08561020404852
chr7	3193350	3248604	220	17890	55254	0.3237775	0.984256570626043
chr7	3248604	3305567	212	17854	56963	0.3134315	0.968541847830363
chr7	3305567	3360304	245	19306	54737	0.3527048	1.11550207924844
chr7	3360304	3412298	205	17049	51994	0.3279032	0.954322317933341
chr7	3412298	3464037	245	19481	51739	0.3765245	1.14070494668739
chr7	3464037	3515150	257	20061	51113	0.3924833	1.19741770066896
chr7	3515150	3566705	215	17598	51555	0.3413442	1.00333553236537
chr7	3566705	3618366	202	16755	51661	0.3243259	0.939091047720701
chr7	3618366	3674532	202	16706	56166	0.2974397	0.939125277356757
chr7	3674532	3728071	251	20762	53539	0.3877921	1.16429739558019
