chr7	0	100761	347	28658	100761	0.2844156	1.54757971963315
chr7	100761	154486	225	18680	53725	0.3476966	1.00615039207506
chr7	154486	207016	226	18658	52530	0.3551875	1.08892378105058
chr7	207016	315187	195	15643	108171	0.1446136	0.958363449819925
chr7	315187	368675	232	18758	53488	0.3506955	1.04997783019291
chr7	368675	422347	205	16819	53672	0.3133664	0.984519446992919
chr7	422347	478317	194	15256	55970	0.2725746	0.896532068766853
chr7	478317	532767	180	15496	54450	0.2845914	0.854734022183692
chr7	532767	584180	205	17395	51413	0.3383386	1.0126488594347
chr7	584180	637620	239	19667	53440	0.3680202	1.13881504296484
chr7	637620	695707	211	17577	58087	0.3025978	0.960631489551112
chr7	695707	754637	229	18148	58930	0.3079586	1.03249656020681
chr7	754637	812251	205	17402	57614	0.3020446	0.925097635506389
chr7	812251	872392	227	18153	60141	0.3018407	1.0192221815666
chr7	872392	928231	209	17529	55839	0.3139204	0.946546096793162
chr7	928231	986118	228	19223	57887	0.332078	1.14310491547718
chr7	986118	1042556	225	18634	56438	0.3301676	1.09960233797813
chr7	1042556	1099100	174	15036	56544	0.2659168	0.865456533568511
chr7	1099100	1153567	209	16692	54467	0.3064608	0.999991848330276
chr7	1153567	1216384	211	17565	62817	0.2796218	0.954597471577603
chr7	1216384	1276452	242	19618	60068	0.3265965	1.09888078699606
chr7	1276452	1331832	180	15455	55380	0.2790719	0.870802973556118
chr7	1331832	1387653	190	15961	55821	0.2859318	0.894007832833958
chr7	1387653	1442131	124	10916	54478	0.2003745	0.572882433269747
chr7	1442131	1495309	170	14302	53178	0.2689458	0.848665643331319
chr7	1495309	1547224	222	17368	51915	0.3345469	1.1732019904411
chr7	1547224	1603119	198	16295	55895	0.2915288	0.97434509190681
chr7	1603119	1658600	209	17995	55481	0.3243453	0.955950826755981
chr7	1658600	1713641	182	15858	55041	0.2881125	0.854121946503084
chr7	1713641	1766107	201	16640	52466	0.3171578	0.909035867403567
chr7	1766107	1822067	287	23000	55960	0.4110079	1.30765115431743
chr7	1822067	1890318	244	20144	68251	0.2951459	1.09417828406617
chr7	1890318	1946217	208	17602	55899	0.3148893	1.00768397309905
chr7	1946217	1998011	205	16801	51794	0.3243812	0.996528702876648
chr7	1998011	2051442	175	15012	53431	0.2809605	0.812414979351403
chr7	2051442	2105464	249	18951	54022	0.3508015	1.13824042433901
chr7	2105464	2157226	175	14521	51762	0.280534	0.831436316523351
chr7	2157226	2210584	212	17330	53358	0.3247873	0.984110694175571
chr7	2210584	2264234	200	17069	53650	0.3181547	0.896702920332402
chr7	2264234	2323133	244	20974	58899	0.3561011	1.13265159931924
chr7	2323133	2392592	244	19764	69459	0.284542	1.08868057874839
chr7	2392592	2451575	194	16383	58983	0.277758	0.876703117183972
chr7	2451575	2513466	244	19758	61891	0.3192387	1.09437072664957
chr7	2513466	2566124	235	18948	52658	0.3598314	1.19648746645201
chr7	2566124	2626896	232	18297	60772	0.3010761	1.05816195259908
chr7	2626896	2681525	205	16667	54629	0.3050944	0.971959136329949
chr7	2681525	2741718	239	18959	60193	0.3149702	1.14684276580808
chr7	2741718	2800458	220	17621	58740	0.299983	0.983025104514428
chr7	2800458	2854075	209	17192	53617	0.3206446	0.939842669597083
chr7	2854075	2910242	205	17407	56167	0.3099151	0.914879506983223
