chr7	0	100761	324	27216	100761	0.2701045	1.44983756322956
chr7	100761	154486	169	14032	53725	0.261182	0.759524362115114
chr7	154486	207016	178	15565	52530	0.2963069	0.874420494363996
chr7	207016	315187	196	16710	108171	0.1544776	0.985476407463162
chr7	315187	368675	234	18224	53488	0.3407119	1.06769688791451
chr7	368675	422347	188	15988	53672	0.2978835	0.920018449334983
chr7	422347	478317	198	15772	55970	0.2817938	0.926203400656827
chr7	478317	532767	202	16118	54450	0.2960147	0.975522498790915
chr7	532767	584180	208	16072	51413	0.3126058	1.05207623115078
chr7	584180	637620	218	17716	53440	0.331512	1.05704992156811
chr7	637620	695707	218	18629	58087	0.3207086	1.00184112585494
chr7	695707	754637	244	20058	58930	0.3403699	1.10820190020728
chr7	754637	812251	178	15027	57614	0.260822	0.809313838969416
chr7	812251	872392	186	15755	60141	0.2619677	0.840391396359626
chr7	872392	928231	182	15255	55839	0.2731962	0.831134425450697
chr7	928231	986118	202	16229	57887	0.2803566	1.03971404264876
chr7	986118	1042556	234	19357	56438	0.3429781	1.16880101057039
chr7	1042556	1099100	203	15388	56544	0.2721421	1.03512826560571
chr7	1099100	1153567	208	17894	54467	0.3285292	1.01345482288753
chr7	1153567	1216384	260	19904	62817	0.3168569	1.18581807859291
chr7	1216384	1276452	224	18882	60068	0.3143438	1.02617986999204
chr7	1276452	1331832	182	15149	55380	0.2735464	0.898321311561957
chr7	1331832	1387653	229	18599	55821	0.33319	1.09412983644662
chr7	1387653	1442131	130	11317	54478	0.2077352	0.607914796000246
chr7	1442131	1495309	136	11992	53178	0.2255068	0.696480070611596
chr7	1495309	1547224	210	17025	51915	0.3279399	1.1503720193833
chr7	1547224	1603119	208	17328	55895	0.3100098	1.04737289523627
chr7	1603119	1658600	206	17123	55481	0.3086282	0.951947225687368
chr7	1658600	1713641	216	17528	55041	0.3184535	1.02884830958283
chr7	1713641	1766107	199	16192	52466	0.3086189	0.907218611282951
chr7	1766107	1822067	233	18366	55960	0.3281987	1.07176550264457
chr7	1822067	1890318	328	26563	68251	0.3891958	1.47960336522972
chr7	1890318	1946217	195	16535	55899	0.2958013	0.964081917934196
chr7	1946217	1998011	207	16058	51794	0.3100359	1.02749156958538
chr7	1998011	2051442	212	16616	53431	0.3109805	0.997019838132693
chr7	2051442	2105464	220	18388	54022	0.3403798	1.01593397154461
chr7	2105464	2157226	198	16967	51762	0.3277887	0.956804877047371
chr7	2157226	2210584	217	18205	53358	0.341186	1.02044659634336
chr7	2210584	2264234	173	14806	53650	0.2759739	0.780215577316818
chr7	2264234	2323133	191	16190	58899	0.2748773	0.89817727563879
chr7	2323133	2392592	251	21030	69459	0.3027685	1.12425991727178
chr7	2392592	2451575	188	16623	58983	0.281827	0.856267971525996
chr7	2451575	2513466	281	21431	61891	0.3462701	1.26787435532266
chr7	2513466	2566124	206	16510	52658	0.3135326	1.07972749574145
chr7	2566124	2626896	220	18478	60772	0.3040545	1.0132322265722
chr7	2626896	2681525	195	16633	54629	0.304472	0.940031412218925
chr7	2681525	2741718	246	20783	60193	0.3452727	1.20267125119759
chr7	2741718	2800458	218	18800	58740	0.3200545	0.978668184040158
chr7	2800458	2854075	195	16820	53617	0.3137065	0.877742540200852
chr7	2854075	2910242	235	19516	56167	0.3474638	1.05119882394062
chr7	2910242	2966515	257	21166	56273	0.3761306	1.18202784705921
chr7	2966515	3021371	240	18444	54856	0.3362257	1.07577708347619
chr7	3021371	3078064	215	18499	56693	0.3263013	0.962573285879447
chr7	3078064	3132461	222	18335	54397	0.337059	0.993012504560283
chr7	3132461	3193350	243	20007	60889	0.3285815	1.09310737090837
chr7	3193350	3248604	212	17664	55254	0.3196873	0.948200795964891
chr7	3248604	3305567	221	17954	56963	0.315187	1.00487720954712
chr7	3305567	3360304	200	16916	54737	0.3090414	0.906960684869438
chr7	3360304	3412298	216	16962	51994	0.32623	1.01114714991806
chr7	3412298	3464037	227	18311	51739	0.353911	1.06230704462251
chr7	3464037	3515150	203	16227	51113	0.3174731	0.949775440369558
chr7	3515150	3566705	224	18620	51555	0.3611677	1.0489885647339
chr7	3566705	3618366	206	16855	51661	0.3262616	0.963503740384669
chr7	3618366	3674532	214	17837	56166	0.3175765	0.998245839471012
chr7	3674532	3728071	236	19508	53539	0.3643699	1.09315929318557
chr7	3728071	3780463	180	14671	52392	0.2800237	0.84311351136495
chr7	3780463	3833011	214	16981	52548	0.3231522	0.99768753096181
chr7	3833011	3888704	222	16859	55693	0.3027131	1.02608910090988
chr7	3888704	3941570	231	18476	52866	0.3494874	1.06301941051746
chr7	3941570	3994404	200	17222	52834	0.3259643	0.89985913840829
chr7	3994404	4048678	181	15144	54274	0.2790286	0.809571479393599
chr7	4048678	4102529	255	20274	53851	0.3764833	1.15903462937893
chr7	4102529	4156584	256	20462	54055	0.3785404	1.14692253442735
chr7	4156584	4209929	223	18741	53345	0.3513169	1.00937581693988
chr7	4209929	4263331	176	14892	53402	0.278866	0.803737805486707
chr7	4263331	4318071	184	15531	54740	0.2837231	0.827163652491854
chr7	4318071	4377357	172	14863	59286	0.2507	0.775332519098235
chr7	4377357	4434213	228	18420	56856	0.3239764	1.03203329646019
chr7	4434213	4492385	193	16151	58172	0.2776422	0.885572805445634
chr7	4492385	4553515	258	19860	61130	0.3248814	1.16086797674139
chr7	4553515	4611985	170	14847	58470	0.2539251	0.768487243206201
chr7	4611985	4691120	273	22856	79135	0.2888229	1.22193606416593
chr7	4691120	4750318	257	20779	59198	0.3510085	1.15004639924831
chr7	4750318	4805542	195	16267	55224	0.2945639	0.896455949424305
chr7	4805542	4861713	168	14397	56171	0.2563066	0.814638015721011
chr7	4861713	4918797	212	18061	57084	0.3163934	0.952164396137422
chr7	4918797	4979738	264	20771	60941	0.3408379	1.18474802260507
chr7	4979738	5047732	234	19355	67994	0.2846575	1.04659631731381
chr7	5047732	5120380	267	22371	72648	0.3079369	1.20117650388742
chr7	5120380	5190994	315	25388	70614	0.3595321	1.40971845252419
chr7	5190994	5257950	219	18295	66956	0.2732391	0.979652724897501
chr7	5257950	5330075	229	20259	72125	0.2808873	1.04609186257887
chr7	5330075	5398733	203	16954	68658	0.2469341	0.946604901786482
chr7	5398733	5459079	255	21545	60346	0.3570245	1.18724187170835
chr7	5459079	5517554	218	17306	58475	0.2959555	1.02687161063104
chr7	5517554	5580382	262	20631	62828	0.3283727	1.22537588989255
chr7	5580382	5643914	272	21298	63532	0.3352326	1.27757131433304
chr7	5643914	5701764	242	20038	57850	0.3463786	1.08873347685957
chr7	5701764	5756323	208	17171	54559	0.3147235	0.931629431477556
chr7	5756323	5820899	210	18107	64576	0.2803983	0.961894116434649
chr7	5820899	5896344	273	22979	75445	0.3045795	1.22122906277236
chr7	5896344	6048930	186	16022	152586	0.1050031	0.832744045785698
chr7	6048930	6111622	252	21404	62692	0.3414152	1.13218579836532
chr7	6111622	6175615	273	22319	63993	0.3487725	1.2236151848318
chr7	6175615	6229644	198	15926	54029	0.2947676	0.887266303120115
chr7	6229644	6286414	222	18752	56770	0.3303153	1.01918947533173
chr7	6286414	6348244	243	20233	61830	0.327236	1.09329716300813
chr7	6348244	6415875	268	21853	67631	0.323121	1.19879376088032
chr7	6415875	6475927	248	19797	60052	0.3296643	1.10942202771474
chr7	6475927	6538119	207	16606	62192	0.2670118	0.925947588862804
chr7	6538119	6598345	255	20285	60226	0.3368147	1.17790353257113
chr7	6598345	6659855	277	22550	61510	0.3666071	1.24966602981994
chr7	6659855	6718456	221	18823	58601	0.3212061	1.02593228796231
chr7	6718456	6837069	168	14289	118613	0.1204674	0.751618314335393
chr7	6837069	6966458	346	28841	129389	0.2229015	1.54771395324114
chr7	6966458	7071647	437	35822	105189	0.3405489	1.96879818442877
chr7	7071647	7127086	211	17704	55439	0.319342	0.976219387440507
chr7	7127086	7185842	227	18174	58756	0.3093131	1.06384561055856
chr7	7185842	7244347	212	17954	58505	0.3068798	0.991977994057066
chr7	7244347	7297125	215	17584	52778	0.3331691	1.01363568891966
chr7	7297125	7351641	182	15798	54516	0.2897865	0.85055886207734
chr7	7351641	7404479	221	18248	52838	0.3453575	1.03563941581522
chr7	7404479	7459715	228	18396	55236	0.3330437	1.06346526071044
chr7	7459715	7520156	206	17378	60441	0.2875201	0.965165816580337
chr7	7520156	7572206	173	14008	52050	0.2691258	0.812183777872302
chr7	7572206	7627808	211	17804	55602	0.3202043	0.988046570517335
chr7	7627808	7685210	219	18158	57402	0.3163304	1.02630185740764
chr7	7685210	7742336	123	11175	57126	0.1956202	0.576829969635421
chr7	7742336	7796598	211	18215	54262	0.3356861	0.991736783664425
chr7	7796598	7849148	178	15633	52550	0.2974881	0.833233815990352
chr7	7849148	7901276	204	17006	52128	0.3262354	0.960213827576426
chr7	7901276	7953784	183	14631	52508	0.2786433	0.856175835287936
chr7	7953784	8005436	205	16885	51652	0.3268993	0.959855612768563
chr7	8005436	8059130	220	17467	53694	0.3253064	1.0346860576261
chr7	8059130	8113212	240	19029	54082	0.3518546	1.12884052883109
chr7	8113212	8169013	208	16661	55801	0.2985789	0.960666534612256
chr7	8169013	8220422	212	17283	51409	0.3361863	0.992217780944093
chr7	8220422	8271682	236	19276	51260	0.3760437	1.10633990287245
chr7	8271682	8327601	209	17939	55919	0.3208033	0.976015755676746
chr7	8327601	8385554	215	18266	57953	0.3151864	1.00604660898884
chr7	8385554	8441217	197	16298	55663	0.2927977	0.923071650028449
chr7	8441217	8493120	204	17087	51903	0.3292103	0.947100904279842
chr7	8493120	8544701	244	20137	51581	0.3903957	1.1442381421093
chr7	8544701	8595764	173	14517	51063	0.2842959	0.810599658319957
chr7	8595764	8646670	202	16747	50906	0.3289789	0.947286109502899
chr7	8646670	8698710	186	15853	52040	0.3046311	0.885769439783817
chr7	8698710	8750764	206	17853	52054	0.3429708	0.972121139534667
chr7	8750764	8810653	219	18118	59889	0.3025264	1.02746686249741
chr7	8810653	8862806	236	18172	52153	0.3484363	1.13202656453858
chr7	8862806	8915506	231	18783	52700	0.3564137	1.12478198785212
chr7	8915506	8969530	230	18721	54024	0.3465312	1.09624276083981
chr7	8969530	9021476	202	17349	51946	0.3339815	0.959619337115865
chr7	9021476	9072637	224	18882	51161	0.3690702	1.07150985103915
chr7	9072637	9125942	203	16826	53305	0.3156552	0.96674406816975
chr7	9125942	9177831	186	15695	51889	0.3024726	0.88692940190247
chr7	9177831	9232514	226	18055	54683	0.3301757	1.07195550049538
chr7	9232514	9283367	234	18548	50853	0.3647376	1.16009563753735
chr7	9283367	9338075	226	18560	54708	0.3392557	1.08457888670536
chr7	9338075	9389409	205	15512	51334	0.3021779	1.01277713627971
chr7	9389409	9450325	228	17980	60916	0.2951606	1.07496493206355
chr7	9450325	9514596	274	20976	64271	0.326368	1.28841250068003
chr7	9514596	9565920	198	16416	51324	0.3198504	0.979759382554669
chr7	9565920	9617439	216	18552	51519	0.3601002	1.04394422266564
chr7	9617439	9670915	220	17874	53476	0.3342434	1.06172405915649
chr7	9670915	9726053	196	16849	55138	0.3055787	0.931496974126112
chr7	9726053	9784611	243	20487	58558	0.3498583	1.14050568414073
chr7	9784611	9837903	222	18407	53292	0.3453989	1.07873472243882
chr7	9837903	9893701	220	17232	55798	0.3088283	1.05243583120314
chr7	9893701	9947294	216	18474	53593	0.3447092	1.0314834463757
chr7	9947294	9999669	238	19407	52375	0.3705394	1.15186913942021
chr7	9999669	10051468	213	18086	51799	0.3491573	1.0291342754265
chr7	10051468	10105759	223	17934	54291	0.330331	1.06642739689267
chr7	10105759	10157596	167	14083	51837	0.2716785	0.797973862058669
chr7	10157596	10213992	193	16406	56396	0.2909071	0.927306405486568
chr7	10213992	10265525	184	15719	51533	0.3050278	0.883003225292312
chr7	10265525	10323737	199	16781	58212	0.2882739	0.951171352131772
chr7	10323737	10376296	194	16224	52559	0.3086817	0.919682361399602
chr7	10376296	10434323	244	19510	58027	0.3362228	1.146046030998
chr7	10434323	10486267	189	14377	51944	0.2767788	0.892675036637177
chr7	10486267	10542531	225	19144	56264	0.3402531	1.05428061690164
chr7	10542531	10602885	255	20624	60354	0.3417172	1.20101016936897
